# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 133K of event 'LLC-load-misses'
# Event count (approx.): 24616292
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#7      libjvm.so            [.] GenerateOopMap::init_basic_blocks
     0.00%  GC Thread#7      libjvm.so            [.] RetTable::compute_ret_table
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __mem_cgroup_threshold
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  java             [kernel.kallsyms]    [k] vfs_read
     0.00%  java             libc-2.28.so         [.] _IO_getline_info
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] call_rwsem_down_read_failed
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeBuffer::initialize_section_size
     0.00%  C1 CompilerThre  libjvm.so            [.] InstanceKlass::package
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_MonitorEnter
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OprDesc::as_register_hi
     0.00%  C1 CompilerThre  libjvm.so            [.] MacroAssembler::load_klass
     0.00%  C1 CompilerThre  libjvm.so            [.] NonJavaThread::Iterator::step
     0.00%  C1 CompilerThre  libjvm.so            [.] Relocation::pack_data_to
     0.00%  C1 CompilerThre  libjvm.so            [.] ciInstanceKlass::is_in_package_impl
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  C2 CompilerThre  libjvm.so            [.] BCEscapeAnalyzer::initialize
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::record_profile_for_speculation
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::loop_predication_impl_helper
     0.00%  C2 CompilerThre  libjvm.so            [.] Universe::the_null_sentinel
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethod::is_object_initializer
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] ktime_get
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] rb_next
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] read_tsc
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] read_tsc
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  G1 Refine#21     [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#7      [kernel.kallsyms]    [k] ret_from_intr
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] ___slab_alloc
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] mutex_lock
     0.00%  G1 Service       [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] task_tick_fair
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] timerqueue_add
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] memcg_kmem_uncharge
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] timerqueue_add
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] ktime_get
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] hrtimer_interrupt
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#22     libjvm.so            [.] frame::oops_interpreted_do
     0.00%  GC Thread#22     libjvm.so            [.] nmethod::fix_oop_relocations
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __perf_event_task_sched_in
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] error_exit
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] ktime_get
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] ktime_get
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] pfifo_fast_dequeue
     0.00%  VM Thread        [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  VM Thread        [kernel.kallsyms]    [k] finish_task_switch
     0.00%  VM Thread        [kernel.kallsyms]    [k] ktime_get
     0.00%  java             [kernel.kallsyms]    [k] acpi_hw_validate_io_request


# Samples: 76K of event 'LLC-store-misses'
# Event count (approx.): 8046886
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................................................
#
    13.34%  C2 CompilerThre  libjvm.so            [.] IndexSet::initialize
     8.79%  java             perf-19084.map       [.] void pim.algorithm.TreeWriter.convertCPUTreeToPIMTree(pim.algorithm.TreeNode, int, int, int)
     5.57%  java             perf-19084.map       [.] java.util.ArrayList pim.algorithm.BSTBuilder$BaseKeyValuePairGenerator.genPairs(int)
     2.82%  java             perf-19084.map       [.] java.lang.String[] java.lang.String.split(java.lang.String, int)
     2.43%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<float, GrowableArray<float> >::grow
     2.33%  C2 CompilerThre  libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     1.82%  java             perf-19084.map       [.] void pim.algorithm.TreeWriter.convertCPUTreeToPIMTree(pim.algorithm.TreeNode, int, int, int)
     1.75%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::Dominators
     1.60%  java             [kernel.kallsyms]    [k] clear_page_erms
     1.40%  java             perf-19084.map       [.] pim.algorithm.TreeNode pim.algorithm.BSTBuilder.buildCPUTree(java.util.ArrayList)
     1.37%  java             perf-19084.map       [.] java.util.HashMap$Node java.util.HashMap.getNode(java.lang.Object)
     1.18%  java             perf-19084.map       [.] java.util.ArrayList pim.algorithm.BSTTester.readArrayList()
     1.18%  java             perf-19084.map       [.] java.util.ArrayList pim.algorithm.BSTBuilder$BaseKeyValuePairGenerator.genPairs(int)
     1.13%  C2 CompilerThre  libc-2.28.so         [.] __memset_avx2_unaligned_erms
     1.12%  java             libjvm.so            [.] aci_CopyRight
     0.96%  java             perf-19084.map       [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.73%  G1 Refine#1      libjvm.so            [.] OtherRegionsTable::add_reference
     0.71%  G1 Refine#3      libjvm.so            [.] OtherRegionsTable::add_reference
     0.71%  java             perf-19084.map       [.] pim.algorithm.BSTBuilder$Pair pim.algorithm.IntIntValuePairGenerator.genPair()
     0.67%  G1 Refine#4      libjvm.so            [.] OtherRegionsTable::add_reference
     0.66%  G1 Refine#2      libjvm.so            [.] OtherRegionsTable::add_reference
     0.66%  C2 CompilerThre  [kernel.kallsyms]    [k] page_fault
     0.64%  C2 CompilerThre  libjvm.so            [.] IndexSetIterator::advance_and_next
     0.63%  G1 Refine#5      libjvm.so            [.] OtherRegionsTable::add_reference
     0.62%  G1 Refine#0      libjvm.so            [.] OtherRegionsTable::add_reference
     0.59%  C2 CompilerThre  libjvm.so            [.] PhaseIFG::init
     0.55%  java             perf-19084.map       [.] java.util.Formatter java.util.Formatter.format(java.util.Locale, java.lang.String, java.lang.Object[])
     0.53%  C2 CompilerThre  [kernel.kallsyms]    [k] clear_page_erms
     0.51%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::Split
     0.50%  java             perf-19084.map       [.] void pim.algorithm.CPUTreeNode.insertNewCPUNode(int, int)
     0.50%  java             perf-19084.map       [.] Interpreter
     0.42%  G1 Refine#6      libjvm.so            [.] OtherRegionsTable::add_reference
     0.42%  GC Thread#17     libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.40%  java             perf-19084.map       [.] void pim.algorithm.CPUTreeNode.insertNewCPUNode(int, int)
     0.40%  GC Thread#4      [kernel.kallsyms]    [k] clear_page_erms
     0.40%  GC Thread#12     libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.38%  java             perf-19084.map       [.] pim.algorithm.TreeNode pim.algorithm.BSTBuilder.buildCPUTree(java.util.ArrayList)
     0.38%  C2 CompilerThre  libjvm.so            [.] PhaseLive::add_liveout
     0.37%  C2 CompilerThre  libc-2.28.so         [.] __memset_avx2_erms
     0.37%  GC Thread#17     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.36%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::get_late_ctrl_with_anti_dep
     0.36%  C2 CompilerThre  libjvm.so            [.] PhaseIFG::effective_degree
     0.35%  C2 CompilerThre  ld-2.28.so           [.] __tls_get_addr
     0.34%  GC Thread#2      [kernel.kallsyms]    [k] clear_page_erms
     0.33%  GC Thread#4      libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.32%  GC Thread#15     [kernel.kallsyms]    [k] clear_page_erms
     0.32%  java             perf-19084.map       [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.31%  GC Thread#15     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.31%  GC Thread#15     libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.30%  GC Thread#1      libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.30%  GC Thread#14     libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.29%  java             [kernel.kallsyms]    [k] perf_event_alloc
     0.28%  GC Thread#1      libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.28%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::gather_lrg_masks
     0.28%  GC Thread#4      libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  GC Thread#12     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  GC Thread#16     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.27%  C2 CompilerThre  libjvm.so            [.] PhaseIFG::SquareUp
     0.27%  java             [kernel.kallsyms]    [k] __init_waitqueue_head
     0.26%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<long, GrowableArray<long> >::grow
     0.26%  java             perf-19084.map       [.] g1_post_barrier_slow
     0.26%  C2 CompilerThre  libjvm.so            [.] Arena::contains
     0.26%  C2 CompilerThre  libjvm.so            [.] PhaseLive::compute
     0.26%  GC Thread#12     [kernel.kallsyms]    [k] clear_page_erms
     0.26%  G1 Refine#7      libjvm.so            [.] OtherRegionsTable::add_reference
     0.25%  GC Thread#19     [kernel.kallsyms]    [k] clear_page_erms
     0.25%  GC Thread#8      libc-2.28.so         [.] __memmove_sse2_unaligned_erms
     0.24%  GC Thread#9      [kernel.kallsyms]    [k] clear_page_erms
     0.24%  GC Thread#7      [kernel.kallsyms]    [k] clear_page_erms
     0.24%  GC Thread#2      libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.24%  C2 CompilerThre  libjvm.so            [.] IndexSet::alloc_block_containing
     0.23%  GC Thread#1      [kernel.kallsyms]    [k] clear_page_erms
     0.23%  java             perf-19084.map       [.] void pim.algorithm.TreeWriter.convertCPUTreeToPIMTree(pim.algorithm.TreeNode, int, int, int)
     0.23%  C2 CompilerThre  libc-2.28.so         [.] memcpy@GLIBC_2.2.5
     0.23%  C2 CompilerThre  ld-2.28.so           [.] _dl_update_slotinfo
     0.23%  GC Thread#7      libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.23%  GC Thread#17     [kernel.kallsyms]    [k] clear_page_erms
     0.22%  GC Thread#18     [kernel.kallsyms]    [k] clear_page_erms
     0.22%  GC Thread#22     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.21%  GC Thread#6      [kernel.kallsyms]    [k] clear_page_erms
     0.21%  GC Thread#18     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.21%  GC Thread#20     [kernel.kallsyms]    [k] clear_page_erms
     0.21%  GC Thread#13     [kernel.kallsyms]    [k] clear_page_erms
     0.21%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::interfere_with_live
     0.21%  java             perf-19084.map       [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.21%  C1 CompilerThre  ld-2.28.so           [.] _dl_update_slotinfo
     0.20%  GC Thread#10     [kernel.kallsyms]    [k] clear_page_erms
     0.19%  C2 CompilerThre  libjvm.so            [.] IndexSet::IndexSet
     0.19%  C2 CompilerThre  libpthread-2.28.so   [.] __pthread_mutex_lock
     0.19%  GC Thread#8      [kernel.kallsyms]    [k] clear_page_erms
     0.19%  GC Thread#13     libjvm.so            [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.18%  GC Thread#8      libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.18%  GC Thread#14     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.18%  G1 Refine#4      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.18%  GC Thread#0      [kernel.kallsyms]    [k] clear_page_erms
     0.18%  GC Thread#10     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.18%  GC Thread#3      [kernel.kallsyms]    [k] clear_page_erms
     0.17%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::compute_early_ctrl
     0.17%  G1 Refine#1      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.17%  GC Thread#4      libjvm.so            [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.17%  GC Thread#0      libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.17%  GC Thread#3      [kernel.kallsyms]    [k] __free_pages_ok
     0.17%  C2 CompilerThre  libjvm.so            [.] Matcher::xform
     0.16%  G1 Refine#2      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.16%  C2 CompilerThre  libjvm.so            [.] OopFlow::compute_reach
     0.16%  G1 Refine#5      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.16%  GC Thread#10     libjvm.so            [.] G1ScanCardClosure::do_oop_work<narrowOop>
     0.16%  GC Thread#20     libjvm.so            [.] G1ParScanThreadState::steal_and_trim_queue
     0.16%  C2 CompilerThre  libjvm.so            [.] Node::add_req
     0.16%  G1 Refine#0      libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
